Name,Palette,Threadcount,Origin URL
Iron Horse,K#101010 BLACK; B#2C2C80 BLUE; DN#5C5C5C DARK GREY; LN#C0C0C0 LIGHT GRAY; W#E0E0E0 WHITE; R#FF0000 RED;,K/48 DN16 LN12 K8 R4 W4 B4 K8 LN12 DN16 K/64,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5088
Irvine of Drum,G#006818 GREEN; K#101010 BLACK; CW#FCFCFC CLEAR; DG#003820 DARK GREEN; DP#440044 DARK PURPLE; A#5C8CA8 AZURE; WG#408060 WTHRD GREEN;,CW6 A6 K6 A42 WG98 A42 K6 A6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1858
Irving of Bonshaw,G#006818 GREEN; HS#048888 HSA BLUE; NB#003C64 NAVY BLUE; Y#E8C000 YELLOW;,G/108 HS56 NB8 HS8 Y/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1859
Irving of Bonshaw Tower (Personal),DR#880000 DARK RED; G#006818 GREEN; DW#B8B8B8 OFF WHITE; RB#1C0070 ROYAL BLUE;,DR/4 G6 RB4 G28 RB28 DW/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1860
Irving of Glentulchan (Personal),K#101010 BLACK; B#7084AC BLUE; CW#FCFCFC CLEAR; G#70A880 GREEN; R#C80000 RED; LSB#80A0B4 LIGHT SKY; W#E0E0E0 WHITE;,R6 G54 LSB54 K6 LSB6 W6 LSB6 K6 LSB54 G54,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1861
Isla Grant (Personal),K#101010 BLACK; CW#FCFCFC CLEAR; DB#202060 DARK BLUE; DG#003820 DARK GREEN; R#C80000 RED;,DB/8 R6 DB6 DG22 DB6 DG6 DB6 R8 DB6 CW6 DB6 K6 DB10 R6 DB6 R4 K/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1862
"Island of Innis, The",K#101010 BLACK; HG#285800 HUNTING GREEN; MY#D09800 M YELLOW; ZR#A00000 RUST;,K/4 MY44 ZR12 HG4 ZR36 K12 HG4 K/60,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1863
Islay,K#101010 BLACK; DR#880000 DARK RED; FG#A07C58 FADED GREEN; N#888888 GREY; DW#B8B8B8 OFF WHITE;,FG80 K20 N4 K4 DW4 K6 DR16 FG12 K4 FG16 DW4 FG16 K4 FG12 DR16 K6 DW4 K4 N4 K20,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1864
Islay Whisky Club,A#5C8CA8 AZURE; H#006428 BOTTLE; DG#003820 DARK GREEN; DY#E8C000 GOLD; P#780078 PURPLE; WR#680028 WINE RED;,DY4 DG8 A6 P6 WR60 H8 A6 P6 H8 WR60 H8 P6 A6 H8 WR60 P6 A6 DG8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=4834
Isle of Arran (Personal),DR#880000 DARK RED; G#006818 GREEN; MY#D09800 M YELLOW; DW#B8B8B8 OFF WHITE; RB#1C0070 ROYAL BLUE; U#480800 UMBER;,DR/4 MY16 U12 DR4 U12 DW4 G12 RB12 DW/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1866
Isle of Barra,P#780078 PURPLE; W#E0E0E0 WHITE; LRB#1474B4 BALMORAL BLUE; LB#2888C4 LIGHT BLUE; K#101010 BLACK; LG#289C18 LIGHT GREEN; DP#440044 DARK PURPLE;,P/8 W48 LRB44 LB48 K4 LG/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5642
Isle of Gigha,K#101010 BLACK; C#A00048 CRIMSON; DB#202060 DARK BLUE; GO#BC8C00 DARK GOLD; DG#003820 DARK GREEN;,DB16 DG32 C8 DG32 K32 DB32 GO8 DB32 K32 DG32 C8 DG32,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5111
Isle of Harris,LB#2888C4 LIGHT BLUE; LG#289C18 LIGHT GREEN; K#101010 BLACK; DN#5C5C5C DARK GREY; WW#FCFCFC WILSON WHITE; B#2C2C80 BLUE;,WW8 B80 K8 LG16 K16 LB24 K16 LG16 K8 B80,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1867
Isle of Man,LT#A08858 LIGHT BROWN; YY#FCCC00 YELLOWBASIC; LB#2888C4 LIGHT BLUE; G#006818 GREEN; W#E0E0E0 WHITE; A#5C8CA8 AZURE; XR#C80000 BASIC RED; P#780078 PURPLE; LP#B468AC MAUVE;,XR4 A44 LT8 W6 G14 YY4 G8 W4 G18 LP12 YY4 LP8 W4 LP8 YY4 LP12 G18 W4 G8 YY4 G14 W6 LT8 A44,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5318
Isle of Rona,Y#B49830 YELLOW; T#744C00 BROWN; N#888888 GRAY; G#307840 GREEN; LRB#505874 BALMORAL BLUE; R#C80000 RED;,Y/4 T30 N20 G20 LRB38 R/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5775
Isle of Skye (Dalgety),WG#408060 WTHRD GREEN; LG#289C18 LIGHT GREEN; T#604000 BROWN; YT#D8B000 TAN YELLOW; AY#DC943C ANC YELLOW; AW#E8CCB8 ANC WHITE; LT#A08858 LIGHT BROWN;,LT14 AW14 T6 AW58 LT40 T12 LG2 AW16 LG2 T8 AW6 T16 AW12 LG2 T16 LG2 AW12 T16 AW6 T8 LG2 AW16 LG2 T12 LT40 AW58 T6 AW14,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1869
Italian,K#101010 BLACK; DG#003820 DARK GREEN; DR#880000 DARK RED; LN#C0C0C0 LIGHT GRAY; LG#289C18 LIGHT GREEN; RB#1C0070 ROYAL BLUE; B#2C2C80 BLUE; BL#1474B4 BALMORAL BLUE; G#006818 GREEN;,B48 K4 B48 K2 LN2 K2 G24 DR4 K4 DR4 G24 K2 LN2 K2 B48 DR4 LN4 LG4 B48 K2 LN2 K2 G24 DR4 K4 DR4 G24 K2 LN2 K2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1870
Italian American,R#92130D RED; K#101010 BLACK; G#004B11 GREEN; B#0D3B6D DARK COLONIAL BLUE; W#FFFFFF WHITE;,R/4 K2 W6 K2 B40 K80 G10 W6 R/3,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10135
Italian National,B#2C2C80 BLUE; DY#E8C000 YELLOW; K#101010 BLACK; BL#1474B4 BALMORAL BLUE; LG#289C18 LIGHT GREEN; CW#FCFCFC WILSON WHITE; XR#C80000 RED;,XR/6 CW4 LG10 K70 B80 DY/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1871
J & B Whisky (Original),R#C80000 RED; WW#FCFCFC WILSON WHITE; OG#5C6428 OLIVE GREEN;,R4 YY14 R3 YY7 OG26 WW6 OG26 YY16 R3 YY16 R3 YY16 OG26 WW6 OG26 YY7 R3 YY14,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1872
"Jack, John (Fife) (Personal)",R#5D1913 RED OXIDE; K#120D0D BLACK; T#4B2E24 PEAT BROWN; G#70714D TARRAGON; Y#EF8F06 GOLD;,G/8 R104 K40 T18 G4 Y/2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10719
Jacobite,W#E0E0E0 WHITE; R#DC0000 RED; B#2C4084 BLUE; O#FA4B00 YELLOW; G#005020 MOD GREEN;,W/4 R8 B8 W4 O36 W4 B8 R8 W4 R8 B8 W4 G36 W4 B8 R8 W/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1873
Jacobite #2,Y#E8C000 YELLOW; K#101010 BLACK; G#005020 MOD GREEN; W#E0E0E0 WHITE;,Y/10 K3 G30 W3 K30 Y/70,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1874
Jacobite (1712),B#2C2C80 BLUE; C#A00048 CRIMSON; G#006818 GREEN; O#D87C00 ORANGE; W#E0E0E0 WHITE; Y#E8C000 YELLOW; R#C80000 RED;,W4 R8 B8 W4 Y32 W4 B8 R8 W4 R8 B8 W4 G32 W4 B8 R8 W4 R8 B8 W4 G32 W4 B8 R8 W4 R8 B8 W4 Y32 W4 B8 R8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1875
Jacobite Dress,R#DC0000 RED; DT#2A2303 BROWN; W#E0E0E0 WHITE; G#005020 MOD GREEN; T#503C14 BROWN; B#2C4084 BLUE;,R/32 DT8 W12 R12 W40 DT30 G8 T30 W2 DT6 W2 T10 R12 G8 W6 B6 W/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1876
Jacobite Old Sett,A#5C8CA8 AZURE; K#101010 BLACK; DT#441800 DARK BROWN; R#C80000 RED; W#E0E0E0 WHITE; Y#E8C000 YELLOW; GO#BC8C00 DARK GOLD;,R/18 K2 R6 W10 R12 K10 R8 GO16 Y8 W2 K2 W2 Y8 R12 K2 W4 A2 W/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1877
Jacobite Silk sash,W#E0E0E0 WHITE; LR#C82828 RED; R#DC0000 RED; G#005020 MOD GREEN; Y#E8C000 YELLOW; T#503C14 BROWN;,W/2 LR4 R8 W6 G21 W5 Y6 T5 R8 W/2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1878
Jamaican National,G#154D1E BUCKINGHAM GREEN; Y#E8E50C YELLOW(JONQUIL); K#101010 BLACK;,G/10 K4 G48 K16 Y6 K4 Y6 K4 Y/48,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10545
James (Personal),A#B4BCC0 AZURE; K#101010 BLACK; DB#202060 DARK BLUE; DG#004828 DARK GREEN; R#C80000 RED; Y#B0B430 YELLOW; WG#408060 WTHRD GREEN; G#006818 GREEN; LSB#C8DCE0 LIGHT SKY; B#242470 BLUE; BL#1474B4 BALMORAL BLUE;,A/8 B24 Y4 DG48 Y4 K24 R/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1879
James of Glencarr (Personal),DY#F09400 GOLD; O#D87C00 ORANGE; W#E0E0E0 WHITE; DG#003820 DARK GREEN; B#2C2C80 BLUE; R#C80000 RED;,W/6 DG30 B20 R70 W6 DG34 R16 B/16,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5576
Jardine,A#5C8CA8 AZURE; B#2C2C80 BLUE; T#604000 BROWN; DT#441800 DARK BROWN; DN#5C5C5C DARK GREY; R#C80000 RED; OT#A46000 OLIVE BROWN; AA#789484 ANC AZURE; N#787878 GRAY;,R4 AA4 OT36 AA4 R4 N36 OT36 DN36,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1881
Jardine #2,A#3C82AF BLUE; R#DC0000 RED; N#808080 MISSING COLOUR; LT#BE7832 BROWN; DT#2A2303 BROWN;,A4 R4 N36 LT36 DT36,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1882
Jardine Dress,R#C80000 RED; K#101010 BLACK; B#2C2C80 BLUE; DG#005030 DARK GREEN; DR#880000 DARK RED; DW#B8B8B8 OFF WHITE;,R26 K2 R6 K2 R6 K20 DW2 B44 DW2 K6 DG64 K3 DG64 K6 DW2 B44 DW2 K20 R6 K2 R6 K2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1883
Jardine of Castlemilk,R#DC0000 RED; B#2C4084 BLUE; Y#E8C000 YELLOW; K#101010 BLACK; U#482800 BROWN;,R/8 B8 Y33 B8 R8 K33 Y33 U33 R/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1884
Java Saint Andrew Society Dress,K#101010 BLACK; MY#D09800 M YELLOW; NB#003C64 NAVY BLUE; R#C80000 RED; W#E0E0E0 WHITE;,NB100 R52 K18 R8 W4 MY4 R20,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1885
Java Saint Andrew Society Hunting,K#101010 BLACK; DR#880000 DARK RED; G#006818 GREEN; LN#C0C0C0 LIGHT GRAY; NB#003C64 NAVY BLUE;,NB/100 G52 K18 G8 LN4 DR4 G/20,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1886
Java St Andrew Society hunting,MB#141E46 BLUE; MG#003C14 GREEN; K#101010 BLACK; W#E0E0E0 WHITE; R#DC0000 RED;,MB100 MG52 K18 MG8 W4 R4 MG20,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5449
Jedforest,K#101010 BLACK; G#006818 GREEN; R#C80000 RED; RB#1C0070 ROYAL BLUE;,K/8 RB4 G48 R2 G4 R2 G4 K40 RB48 K2 RB4 K/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1888
Jefferson (Personal),P#780078 PURPLE; Y#E8C000 YELLOW; G#006818 GREEN; A#5C8CA8 AZURE; AA#789484 ANC AZURE; K#101010 BLACK; DG#003820 DARK GREEN; DP#440044 DARK PURPLE; LN#C0C0C0 LIGHT GRAY; R#C80000 RED; YT#D8B000 TAN YELLOW;,Y14 G56 LN4 DP40 A18 R44 K14 R44 A18 DP40 LN4 G56,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1889
Jethart,K#101010 BLACK; DR#880000 DARK RED; G#006818 GREEN; BB#3850C8 OLD BLUE; RB#1C0070 ROYAL BLUE; LB#2888C4 LIGHT BLUE; LSB#98C8E8 LIGHT SKY; BL#1474B4 BALMORAL BLUE; LG#289C18 LIGHT GREEN; B#2C2C80 BLUE;,LSB10 BB6 LG6 BB32 K4 BB32 DR6 BB32 K44 BB32 DR6 BB32 K4 BB32 LG6 BB6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1891
Jeux Canada Games '87,B#2C2C80 BLUE; R#C80000 RED; W#E0E0E0 WHITE;,W4 B12 R10 B6 W4 B6 W4 B6 W32 B6 W4 B6 W4 B6 R10 B12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=4913
Jewel Look JTB,N#888888 GREY; HG#285800 HUNTING GREEN; MP#9C68A4 MAUVE; R#C80000 RED; W#E0E0E0 WHITE; Y#E8C000 YELLOW; WG#408060 WTHRD GREEN;,Y4 WG2 N4 WG20 N2 WG2 N4 MP21 R6 N4 R4 W3 R4 N2 WG4 N2 R4 W3 R4 N4 R6 MP21 N4 WG2 N2 WG20 N4 WG2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1892
Jewell of Kernow (Personal),W#E0E0E0 WHITE; K#101010 BLACK; DN#5C5C5C DARK GREY; P#600060 PURPLE; R#C80000 RED; N#888888 GRAY;,W/12 K58 N58 P14 K6 R/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5520
Jewish,K#101010 BLACK; DN#5C5C5C DARK GREY; LN#C0C0C0 LIGHT GRAY; RB#2800A4 ROYAL BLUE; GO#BC8C00 DARK GOLD; DR#880000 DARK RED; N#888888 GRAY; AW#F0F0D8 ANC WHITE; B#3400D0 BLUE; DB#1C1C50 DARK BLUE; NB#003C64 NAVY BLUE;,GO/4 NB10 N2 DR8 N2 NB4 N2 NB88 AW2 RB6 AW/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5637
John Telfar Dunbar Hunting,G#005020 MOD GREEN; K#101010 BLACK; T#503C14 BROWN; B#2C4084 BLUE;,G/10 K4 G56 K20 T52 B8 G/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1893
Johnnie Walker (1985),K#101010 BLACK; O#D87C00 ORANGE; R#C80000 RED;,K/40 R4 K4 R8 K4 R56 K4 O4 R16 K4 R8 K4 R8 K/60,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1894
Johnnie Walker (2003),Y#E8C000 YELLOW; K#101010 BLACK; BL#1474B4 BALMORAL BLUE; S#C8002C SCARLET; RY#BC8C00 DARK GOLD; DR#880000 DARK RED; B#2C2C80 BLUE; OX#303070 OXFORD;,B4 DR8 B10 DR30 K8 RY5 K5 RY5 K36 DR11 B4 K6 B4 DR11 K36 RY5 K5 RY5 K8 DR30 B10 DR8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1895
"Johnson, J.M.",DG#004C00 DARK GRN; KK#000000 BLACK; LT#A08858 LIGHT BROWN; R#C80000 RED; W#E0E0E0 WHITE;,R/16 DG80 KK64 LT8 KK12 W12 KK8 LT72 R24 KK8 R16 KK4 W/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1896
Johnston / Johnstone,RB#00008C BLUE; G#007800 GREEN; MY#C88C00 YELLOW; K#000000 BLACK; Y#E8C000 YELLOW; BL#1474B4 BALMORAL BLUE; AB#1870A4 ANC BLUE;,Y6 G4 K2 G60 AB48 K4 AB4 K4 AB4 K4 AB48 G60 K2 G4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1899
Johnston Orange / Black,DW#B0B0B0 SOFT WHITE; K#000000 BLACK; XR#C82800 BASIC RED; MY#C89800 DARKER YELLOW; O#D87C00 ORANGE; Y#E8C000 YELLOW; R#C80000 RED; WW#FCFCFC WILSON WHITE;,O4 K4 O4 K48 O48 K4 O4 WW4 O4 K4 O48 K48 O4 K4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1898
Johnstone / Johnston,K#101010 BLACK; B#2C4084 BLUE; G#005020 MOD GREEN; Y#E8C000 YELLOW;,K/6 B6 K6 B44 G52 K4 B2 Y/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1900
Johnstons of Elgin Bicentennial,BN#000034 DARK NAVY; DR#8C0000 RED; ST#A05028 MEDIUM CAMEL; SB#788CCC MUTED AZURE; NB#003478 MUTED BLUE; T#784C18 MEDIUM BROWN; R#C80000 RED; BL#1474B4 BALMORAL BLUE;,SB4 BN16 ST12 BN24 BL10 T28 BN16 R28 BN50 R28 BN16 T28 BL10 BN24 ST12 BN16,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1901
Johore,N#888888 GREY; W#E0E0E0 WHITE; E#4C3428 DRAB; G#006818 GREEN; LN#C0C0C0 LIGHT GRAY; MY#D09800 M YELLOW;,N114 W10 G40 N10 MY20 N10 G40 W10,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1902
Johore Regiment,B#2C2C80 BLUE; K#101010 BLACK; MY#D09800 M YELLOW; RB#1C0070 ROYAL BLUE;,B40 K10 B36 MY52 K12 MY52 B36 K10,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1903
"Joker, The",K#101010 BLACK; BL#1474B4 BALMORAL BLUE; P#780078 PURPLE; R#C80000 RED; O#D87C00 ORANGE;,BL/36 K4 BL8 K12 P24 O/2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=4615
Jones,K#101010 BLACK; DB#202060 DARK BLUE; DG#003820 DARK GREEN; LN#C0C0C0 LIGHT GRAY; OG#5C6428 OLIVE GREEN; R#C80000 RED; B#2C2C80 BLUE; G#006818 GREEN;,LN/4 B30 K16 G50 OG12 LN2 R/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1904
Jones (2016),LR#B07064 LIGHT RED; LN#C0C0C0 LIGHT GREY; W#F8F8EC WHITE; T#503C14 BROWN;,T/2 W4 LN32 T16 LR32 T4 W/2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=11568
Jones Hunting,K#101010 BLACK; G#006818 GREEN; LB#2888C4 LIGHT BLUE; LG#289C18 LIGHT GREEN; P#780078 PURPLE;,LG4 G48 P8 G6 P16 K6 LB16 P4 LB4 P8 LB4 P4 LB16 K6 P16 G6 P8 G48,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5241
Jones-MacGregor,LB#78A692 LIGHT BLUE; DB#123D59 PACIFIC BLUE; R#D82819 OLD RED; W#F7F1E8 PEROXIDE WHITE; K#101010 BLACK; G#085E23 GREEN;,DB/4 LB4 DB6 LB16 G8 DB8 G6 DB16 R24 G14 R6 G4 K2 W/2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10727
"Jong Nederland Born Union, Dress",K#101010 BLACK; DR#880000 DARK RED; LY#C4BC68 LGT YELLOW; LB#2888C4 LIGHT BLUE; W#E0E0E0 WHITE; Y#E8C000 YELLOW;,Y4 K4 LB8 K8 LY8 LB48 W52 DR4 W4 DR8 W4 DR4 W52 LB48 LY8 K8 LB8 K4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1907
Joss,K#101010 BLACK; B#2C2C80 BLUE; HG#285800 HUNTING GREEN; R#C80000 RED; W#E0E0E0 WHITE; Y#E8C000 YELLOW;,R6 HG2 B4 HG8 B60 K4 B8 K4 B60 HG54 Y6 K6 W6 K6 Y6 HG54 B60 K4 B8 K4 B60 HG8 B4 HG2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1908
"Josse (Bro Sant Malo), Gilbert (Personal)",R#FF0000 RED; DY#FFE700 DARK YELLOW; DG#006400 DARK GREEN; K#101010 BLACK; LN#778899 LIGHT GREY; B#0000CD BLUE;,B/2 LN4 K100 DG100 DY4 R/2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10427
"Joy's Fancy, Allen (Personal)",K#101010 BLACK; LN#C0C0C0 LIGHT GRAY;,LN12 K180,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5271
Jrgensen of Taasingee (Personal),LVP#C49CD8 LGT VIOLET; DB#1C1C50 DARK BLUE; LG#5C8C30 MOONSHINE; RR#9C2430 TULIP; ER#882C4C FUSHIA; NB#1C2448 NAVY; HG#20483C HENDERSON; WR#8C1C38 NICOL RED; LSB#8C98B8 ARTIC; VG#285828 JADE;,LSB/4 WR10 NB6 VG10 NB6 WR22 LG6 WR4 NB22 WR4 NB22 VG36 NB22 WR4 NB22 WR4 LG6 NB10 LG/3,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1909
Jubilation,R#C80000 RED; RB#1C0070 ROYAL BLUE; W#E0E0E0 WHITE;,RB4 R22 W26 RB60 W26 RB22 W4 RB16 W4 RB22 W26 RB60 W26 R22,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1910
Jubilee,DR#880000 DARK RED; G#006818 GREEN; MY#D09800 M YELLOW; SB#A8ACE8 SKY BLUE;,G3 SB24 G8 SB12 G44 DR6 G44 SB48 G6 SB48 G44 MY6 G44 SB12 G8 SB24 G3,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1911
"Jubilee, South Canterbury Centre Piping & Dancing Association",LB#0596FA LIGHT BLUE; B#2C4084 BLUE; PG#3C7846 GREEN; W#E0E0E0 WHITE; LR#C82828 RED; M#781C38 RED;,LB/72 B10 PG10 W4 LR8 W4 M18 W/44,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1912
Juchter (Personal),DG#003820 DARK GREEN; R#C80000 RED; W#E0E0E0 WHITE;,DG40 W10 R6 W10,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=4999
Junior Chamber International,K#101010 BLACK; HG#285800 HUNTING GREEN; MY#D09800 M YELLOW; R#C80000 RED; RB#1C0070 ROYAL BLUE; DR#880000 DARK RED;,DR8 HG32 K32 RB8 HG6 RB24 MY4 RB24 HG6 RB8 K32 HG32,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1913
Justerini & Brooks,FG#146400 FOREST GREEN; LC#C82800 GOV CRIMSON; WY#DCBC00 YELLOW; K#000000 BLACK; BBG#50783C GREEN OLD ALT;,FG/6 LC20 BBG12 LC22 K12 FG28 LC18 WY28 LC/96,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1915
Justus #2 (Personal),K#101010 BLACK; MY#D09800 M YELLOW;,K100 MY20 K20 MY20 K20 MY20,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1917
Justus (Personal),K#101010 BLACK; DR#880000 DARK RED; MY#D09800 M YELLOW; RB#1C0070 ROYAL BLUE;,RB/12 K48 MY12 K12 DR12 K48 RB/12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1916
Justus Black & Gold (Angus) (Personal),K#101010 BLACK; Y#E8C000 YELLOW; DY#E8C000 GOLD; GO#BC8C00 DARK GOLD;,K12 GO4 K32 GO36 K4 GO4 K4 GO4 K8 GO4 K4 GO4 K4 GO36 K32 GO4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1918
Justus Check (Personal),K#101010 BLACK; Y#E8C000 YELLOW;,K40 Y40,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1919
Justus Dress (Personal),DR#880000 DARK RED; MY#D09800 M YELLOW; DW#B8B8B8 OFF WHITE; BB#3850C8 OLD BLUE;,BB/12 DW48 MY12 DW12 DR12 DW48 BB/12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1920
Justus Hunting (Personal),DR#880000 DARK RED; HG#285800 HUNTING GREEN; MY#D09800 M YELLOW; RB#1C0070 ROYAL BLUE;,RB/12 HG48 MY12 HG12 DR12 HG48 RB/12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1921
Justus International (Personal),HG#285800 HUNTING GREEN; P#780078 PURPLE; W#E0E0E0 WHITE; Y#E8C000 YELLOW; WW#FCFCFC WILSON WHITE;,P48 HG24 P24 WW24 P24 Y24 P48 Y24 P24 WW24 P24 HG24,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1922
Justus Yellow & Black (Personal),K#101010 BLACK; Y#E8C000 YELLOW;,Y40 K38 Y16 K6 Y6 K6 Y6 K80 Y10 K20 Y30 K80 Y6 K6 Y6 K80 Y30 K20 Y10 K80 Y6 K6 Y6 K6 Y16 K38,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1923
K9,DB#1C1C50 DARK BLUE; K#101010 BLACK; R#C80000 RED; Y#E8C000 YELLOW; W#E0E0E0 WHITE; GO#BC8C00 DARK GOLD; G#006818 GREEN; LT#A08858 LIGHT BROWN;,R/14 K6 W2 R6 DB44 R10 K6 W4 K6 LT80 W2 K4 R/80,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1924
KPMG,K#101010 BLACK; B#2C2C80 BLUE; LT#A08858 LIGHT BROWN; R#C80000 RED; WR#680028 WINE RED;,R24 LT4 B6 K6 B60 K40 WR12 K20 LT4 WR8 LT4 K20 WR12 K40 B60 K6 B6 LT4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=2015
KaDeWe,DG#003820 DARK GREEN; DR#880000 DARK RED;,DR200 DG8 DR16 DG36 DR6 DG36 DR16 DG8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1925
Kagame (Personal),W#E0E0E0 WHITE; K#101010 BLACK; B#2C2C80 BLUE; XB#38409C OXFORD; LB#2888C4 LIGHT BLUE; LSB#98C8E8 LIGHT SKY; LG#289C18 LIGHT GREEN; DB#1C1C50 DARK BLUE;,W/6 DB48 K12 LG14 K6 LG6 YY14 K6 LSB28 YY/10,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1926
Kalamazoo Caledonians,CR#C04094 CERISE; LN#C0C0C0 LIGHT GRAY; RB#1C0070 ROYAL BLUE;,CR/8 LN24 CR4 LN4 RB20 CR4 RB4 CR4 RB4 CR/12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1927
Kalkofen,K#101010 BLACK; BR#B03000 BRICK RED; DG#003820 DARK GREEN; MY#D09800 M YELLOW;,K80 DG30 K20 BR4 K20 MY4 K20 BR4 K20 DG30,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5108
Kang (Personal),K#000000 BLACK; Y#E8DC14 YELLOW; W#E0E0E0 WHITE; XB#38409C OXFORD;,XB/88 K6 XB6 K6 XB6 K28 Y8 K6 W4 K4 W/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5497
Kansai Highland Games,WW#FCFCFC WILSON WHITE; LG#289C18 LIGHT GREEN; K#101010 BLACK; LP#B468AC MAUVE; P#780078 PURPLE;,P8 K4 P64 LG68 WW8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=1928
